user,GENDER,AGE,REGION,MUSIC,0,1,2,3,4,Q_POP,Q_NEW_MUSIC,Q_DANCE,LIST
10998,0,3,Midlands,3,0,0,0,0,0,2,1,2,1
39557,0,4,Midlands,3,0,0,0,0,0,2,2,0,0
8211,0,5,Midlands,3,1,0,1,0,0,0,1,0,1
44110,1,4,North,3,0,0,0,0,0,0,0,0,3
35684,0,4,Midlands,2,-1,1,0,0,0,3,1,0,1
17064,1,3,North,4,0,0,0,0,1,3,2,3,2
25837,1,2,South,2,0,0,0,0,0,1,0,0,1
27112,0,5,South,3,0,0,0,0,0,2,1,0,1
30167,1,5,South,3,1,1,0,0,0,2,1,0,1
8281,1,5,South,1,-1,0,1,0,0,2,1,0,1
41978,0,2,North,3,0,0,0,1,0,2,2,1,0
46437,0,6,Midlands,4,0,0,0,0,0,0,2,2,2
45406,0,4,North,2,0,0,0,0,0,1,0,0,1
32853,0,1,North,4,0,0,0,0,0,2,2,0,1
1107,0,4,North,4,-1,0,0,0,0,2,2,0,2
26883,0,3,North,3,0,1,0,0,0,2,2,2,0
5956,1,2,North,3,0,0,1,0,0,2,2,2,1
42970,0,6,South,2,0,0,0,0,0,2,0,0,0
50439,1,2,North,4,0,0,0,1,0,2,2,0,1
22108,1,2,North,4,0,0,0,0,0,0,1,0,0
43842,0,2,Midlands,4,0,0,0,0,0,1,3,0,1
9204,1,6,North,2,0,0,1,0,0,0,0,0,1
12030,0,3,South,3,0,0,0,0,0,3,2,1,1
47960,1,3,North,2,0,0,0,1,0,2,1,0,0
31015,1,5,North,2,0,-1,0,0,0,2,1,0,1
29527,1,3,Midlands,1,0,0,0,0,0,1,0,0,1
9563,1,7,South,2,0,0,1,0,0,2,1,1,2
41263,0,1,South,3,0,0,0,-1,0,2,2,1,1
39245,1,3,South,1,-1,0,0,0,0,0,0,0,1
27927,0,1,Midlands,2,0,0,0,0,0,2,2,2,1
47434,0,1,North,4,0,0,0,0,0,2,2,1,1
50323,1,2,South,3,1,0,0,0,0,2,2,0,1
30918,0,6,North,1,0,0,0,0,0,0,0,0,0
39515,0,4,South,3,0,0,0,0,0,2,1,0,0
9524,0,3,Midlands,3,1,0,1,0,0,2,2,0,0
37041,0,2,South,2,-1,0,0,1,0,1,1,2,0
19447,1,2,North,4,-1,0,0,0,-1,2,2,1,1
31792,1,6,South,1,1,1,0,0,0,1,0,0,1
6625,1,6,North,3,1,0,1,0,0,2,2,0,0
16580,1,4,North,4,1,0,0,0,1,2,2,2,2
46827,1,3,North,4,0,0,0,1,0,2,2,1,1
47646,1,1,North,4,0,0,0,1,0,3,3,1,4
18655,1,4,South,4,1,0,0,0,1,2,2,0,1
42904,0,3,North,1,0,0,0,1,0,0,0,0,1
35624,0,3,Northern Ireland,3,-1,0,0,0,0,2,2,0,2
15318,1,3,North,3,1,0,0,0,1,2,2,0,1
45321,1,2,North,2,0,0,0,1,0,1,1,2,0
39018,1,2,North,4,0,0,0,0,0,3,2,0,3
37071,0,5,North,4,1,0,0,0,0,2,1,1,0
32595,0,6,South,2,1,0,0,0,0,2,0,0,1
44669,0,2,South,4,0,0,0,1,0,0,3,1,1
46406,1,4,Midlands,4,0,0,0,1,0,3,2,2,2
20411,0,3,Midlands,3,1,0,0,0,-1,2,2,1,1
41299,1,6,South,4,0,0,0,1,0,2,2,2,2
37588,1,3,South,2,1,0,0,1,0,2,2,1,3
33117,0,3,Midlands,2,1,0,0,0,0,2,0,0,1
2272,1,6,Midlands,2,0,0,0,0,0,0,0,0,0
43333,1,7,North,3,0,0,0,1,0,2,1,1,0
36622,0,6,North,3,1,0,0,0,0,1,2,2,2
27409,0,4,North,3,0,0,0,0,0,2,2,0,3
38796,0,2,Midlands,4,0,0,0,0,0,3,2,1,0
6472,0,4,South,1,0,0,-1,0,0,2,0,3,1
2862,1,3,North,3,1,0,1,0,0,0,0,0,5
6093,1,1,Midlands,3,1,0,1,0,0,3,2,3,2
25306,0,3,Midlands,3,0,0,0,0,0,3,2,0,0
48124,0,5,South,3,1,0,0,1,0,3,2,0,1
34170,0,3,South,2,0,1,0,0,0,1,1,0,1
1067,0,5,North,4,1,0,0,0,0,3,2,2,1
15806,0,3,Midlands,3,0,0,0,0,1,2,2,1,1
36233,0,1,South,3,1,0,0,1,0,3,2,1,3
35274,0,2,Midlands,2,-1,0,0,0,0,0,0,0,1
19231,0,3,North,3,0,0,0,0,1,1,0,0,2
45396,0,4,Midlands,2,0,0,0,0,0,2,1,1,1
14250,0,4,North,3,1,0,0,0,1,2,2,0,1
12785,1,3,South,2,0,0,0,0,1,2,1,2,1
19908,1,3,North,4,1,0,0,0,1,2,2,1,1
44615,0,2,South,4,0,0,0,1,0,3,3,3,1
31800,0,4,North,3,-1,1,0,0,0,2,2,0,2
21655,1,1,South,3,0,0,0,0,0,1,2,1,0
43692,1,2,North,4,0,0,0,1,0,0,2,2,1
31258,0,4,North,3,1,0,0,0,0,2,0,0,0
852,1,4,Midlands,4,-1,0,0,0,0,0,2,0,2
39937,1,3,North,2,0,0,0,0,0,1,1,2,0
36412,1,1,Midlands,4,1,0,0,-1,0,2,3,0,5
37351,0,1,North,4,1,0,0,1,0,2,3,2,2
26137,0,4,Midlands,3,0,0,0,0,0,2,0,0,0
19385,0,1,North,3,1,0,0,0,0,2,2,1,0
5007,0,1,Midlands,3,1,0,0,0,0,2,2,2,2
32715,0,4,South,3,1,0,0,0,0,2,2,1,1
20139,0,2,North,4,1,0,0,0,1,2,2,2,1
14189,0,4,Midlands,3,0,0,0,0,0,2,2,0,2
18732,0,5,South,3,-1,0,0,0,0,2,1,0,0
36518,0,2,North,3,1,0,0,1,0,2,2,0,1
20692,1,4,North,0,1,0,0,0,1,0,0,0,1
33735,1,5,Midlands,4,0,0,0,0,0,2,2,0,0
48040,1,2,Midlands,3,0,0,0,1,0,2,1,1,0
41778,1,5,Midlands,2,0,0,0,0,0,2,1,2,1
37991,1,6,North,3,1,0,0,-1,0,1,0,0,0
26170,1,1,North,3,0,0,0,0,0,1,3,0,1
27720,1,1,South,3,0,0,0,0,0,3,2,2,1
22019,0,4,South,4,0,0,0,0,0,1,0,0,0
5916,0,2,South,3,1,0,-1,0,0,2,2,2,2
39101,1,3,Midlands,3,0,0,0,0,0,1,2,2,0
39421,1,2,Midlands,3,1,0,0,0,0,2,2,1,1
12901,1,5,North,2,1,0,0,0,0,0,1,0,1
44153,1,4,Midlands,2,0,0,0,1,0,1,1,1,1
46741,0,3,North,3,0,0,0,1,0,1,2,1,1
40705,1,4,South,1,0,0,0,0,0,3,1,0,0
12986,0,1,North,3,1,0,0,0,0,2,2,2,2
37902,1,3,South,3,1,0,0,1,0,2,2,2,0
548,0,5,Midlands,1,1,0,0,0,0,1,2,2,1
47937,1,6,Midlands,3,-1,0,0,1,0,2,1,0,0
45480,1,3,Midlands,2,0,0,0,1,0,0,0,0,0
35436,0,4,North,2,1,1,0,0,0,3,2,3,0
35600,0,5,Midlands,1,-1,1,0,0,0,2,1,1,0
28058,0,1,South,3,0,0,0,0,0,3,2,1,0
40760,1,2,South,4,1,0,0,0,0,2,2,1,3
21801,1,6,Midlands,3,0,0,0,0,0,1,1,1,1
32093,1,3,Midlands,2,0,0,0,0,0,1,1,2,0
38997,1,2,Midlands,4,0,0,0,0,0,2,2,2,0
43774,1,5,Midlands,4,0,0,0,0,0,2,3,0,1
4725,0,4,South,4,1,0,1,0,0,3,2,3,1
40307,1,5,South,0,-1,0,0,0,0,0,0,0,0
19243,1,2,Midlands,3,0,0,0,0,1,2,2,0,1
6083,1,2,South,3,1,0,1,0,0,2,1,3,1
4896,0,5,Midlands,2,1,0,-1,0,0,2,1,1,0
30831,0,3,Midlands,1,0,1,0,0,0,1,1,1,2
8669,0,3,North,3,1,0,1,0,0,2,1,2,1
21367,1,1,North,0,0,0,0,0,0,2,1,2,0
37512,1,2,Midlands,4,-1,0,0,1,0,1,2,0,0
41639,1,5,North,3,0,0,0,-1,0,2,1,0,1
1322,0,2,North,3,1,0,0,0,0,3,1,2,0
25568,0,1,South,4,0,0,0,0,0,0,1,0,1
9014,1,2,South,4,1,0,1,0,0,1,2,3,1
45189,0,4,South,3,0,0,0,1,0,2,0,0,2
10892,0,3,Midlands,3,1,0,0,0,0,3,2,3,0
34458,1,5,South,3,0,0,0,0,0,2,0,0,0
39058,1,6,South,2,1,0,0,0,0,1,0,1,1
34341,0,4,South,3,1,0,0,0,0,3,2,1,1
30642,0,2,South,3,0,0,0,0,0,2,2,2,1
9849,1,2,South,2,0,0,1,0,0,2,1,0,1
41584,0,1,North,4,0,0,0,1,0,3,3,1,3
18262,1,5,South,4,-1,0,0,0,1,2,2,0,1
47736,0,5,North,3,0,0,0,0,0,1,2,0,0
607,0,2,North,4,1,0,0,0,0,1,2,2,1
37696,1,5,South,3,1,0,0,1,0,2,2,1,0
43359,1,6,South,3,0,0,0,1,0,2,2,1,0
37183,1,5,North,3,1,0,0,1,0,2,2,0,1
14986,1,1,South,4,0,0,0,0,1,2,3,0,1
4674,1,4,Midlands,0,1,0,1,0,0,1,1,1,0
44124,1,4,Midlands,2,0,0,0,1,0,2,1,0,1
40987,0,6,Midlands,2,0,0,0,0,0,0,0,0,0
14034,1,5,Midlands,3,0,0,0,0,1,3,2,0,0
8156,1,4,North,4,0,0,1,0,0,2,2,2,1
1711,1,3,North,4,1,0,0,0,0,3,2,0,1
38717,1,5,South,3,1,0,0,0,0,1,2,1,0
413,1,3,Midlands,4,1,0,0,0,0,3,2,2,2
31615,0,2,North,3,1,-1,0,0,0,3,1,1,1
34441,1,3,South,3,1,0,0,0,0,3,2,1,0
18645,1,5,North,4,1,0,0,0,0,2,3,1,1
37881,0,3,Midlands,2,1,0,0,-1,0,2,1,1,0
35498,0,2,North,4,1,0,0,0,0,3,2,0,1
35206,1,2,South,3,-1,1,0,0,0,2,0,2,1
27236,0,4,Midlands,1,0,1,0,0,0,2,0,1,0
20640,0,1,North,4,0,0,0,0,1,2,2,2,1
45672,1,5,South,2,0,0,0,-1,0,3,1,1,0
17975,1,5,South,4,1,0,0,0,-1,1,1,0,2
9747,0,5,Midlands,2,1,0,1,0,0,2,1,0,1
17237,1,7,North,2,-1,0,0,0,0,2,1,2,1
10304,1,3,North,3,1,0,1,0,0,1,1,1,2
48729,1,5,Midlands,3,0,0,0,0,0,2,2,2,0
6540,1,5,South,3,0,0,-1,0,0,3,3,2,1
44006,0,6,South,1,0,0,0,0,0,2,0,0,1
45886,1,4,Midlands,4,0,0,0,1,0,3,3,1,2
10573,1,5,South,3,1,0,0,0,0,2,2,0,0
19045,1,4,North,4,1,0,0,0,1,3,3,1,2
45130,0,3,South,2,0,0,0,1,0,2,0,0,0
32503,1,3,South,3,0,0,0,0,0,2,2,2,0
39399,1,2,North,3,1,0,0,0,0,1,3,2,1
28407,1,3,South,3,0,0,0,0,0,2,2,1,2
20098,0,5,Midlands,4,1,0,0,0,1,3,2,0,2
16631,0,3,North,4,1,0,0,0,1,3,2,0,2
1508,1,4,Midlands,2,0,0,0,0,0,2,0,2,2
33035,0,2,South,4,1,0,0,0,0,2,2,2,1
7296,0,5,Northern Ireland,1,0,0,1,0,0,2,0,0,1
4182,0,2,Midlands,4,-1,0,0,0,0,0,3,0,1
18055,1,6,South,0,0,0,0,0,0,1,0,0,1
20079,1,3,South,4,0,0,0,0,-1,2,2,0,1
6285,1,6,Midlands,2,0,0,1,0,0,1,0,0,1
18013,1,2,North,4,0,0,0,0,1,3,3,0,3
12485,1,4,North,2,1,0,0,0,0,3,1,0,2
20482,0,1,Midlands,3,1,0,0,0,1,1,2,1,1
3239,0,6,Northern Ireland,4,1,0,1,0,0,1,1,2,1
30543,1,4,South,4,0,0,0,0,0,3,3,3,4
7010,0,5,North,0,0,0,1,0,0,1,0,0,1
27473,1,3,Midlands,4,0,1,0,0,0,1,2,1,0
20928,1,5,Midlands,3,1,0,0,0,1,2,0,0,1
26009,1,4,North,4,0,1,0,0,0,3,2,0,0
50835,1,4,North,3,0,0,0,1,0,2,2,2,6
2354,0,5,North,4,1,0,0,0,0,2,2,0,1
8492,0,5,North,2,-1,0,1,0,0,2,1,0,1
20748,1,2,North,4,0,0,0,0,-1,2,2,0,0
28220,0,6,South,3,0,0,0,0,0,0,0,0,0
22429,1,3,North,3,1,0,0,0,0,1,2,2,0
23759,0,6,Midlands,2,-1,0,0,0,0,0,1,3,0
6013,1,2,South,4,0,0,1,0,0,2,2,2,2
28626,0,2,Midlands,2,0,1,0,0,0,2,2,2,0
5982,0,2,South,3,1,0,0,0,0,2,2,1,1
27434,1,4,North,0,0,1,0,0,0,0,0,2,1
30368,1,3,South,4,1,1,0,0,0,3,1,1,3
26919,0,3,South,2,0,1,0,0,0,3,2,0,1
20333,0,4,North,2,1,0,0,0,1,3,2,1,2
44359,1,5,North,4,0,0,0,0,0,1,2,3,1
24088,0,5,North,2,1,0,0,0,0,2,1,1,2
50240,1,4,North,2,0,0,0,0,0,2,2,2,2
29735,1,1,North,3,0,0,0,0,0,2,2,2,1
26809,0,3,Midlands,3,0,0,0,0,0,2,1,1,1
12315,1,4,Midlands,2,0,0,0,0,0,1,0,1,1
28939,1,4,North,3,0,0,0,0,0,1,2,0,2
4876,1,6,North,3,1,0,1,0,0,2,1,0,1
49242,0,1,South,4,0,0,0,0,0,3,2,0,4
10835,0,2,Midlands,4,0,0,0,0,0,2,1,1,2
175,0,1,Midlands,3,-1,0,0,0,0,2,2,0,1
25428,0,3,North,4,0,0,0,0,0,2,2,2,1
681,1,4,South,4,1,0,0,0,0,2,3,0,1
5384,0,1,Midlands,4,1,0,1,0,0,2,2,1,4
15106,0,2,North,3,1,0,0,0,1,2,2,0,0
16541,1,4,South,2,-1,0,0,0,1,2,2,2,1
28109,0,1,South,4,-1,0,0,0,0,0,2,0,2
40666,1,4,South,4,0,0,0,0,0,3,3,2,6
6494,0,3,South,4,-1,0,1,0,0,3,3,3,3
41968,1,6,Midlands,2,0,0,0,1,0,1,1,0,1
43065,0,2,South,4,0,0,0,1,0,2,2,0,1
50789,1,3,North,4,0,0,0,0,0,2,2,2,2
10449,1,2,Midlands,1,0,0,0,0,0,1,0,0,1
3663,0,5,South,2,1,0,0,0,0,2,1,1,0
45288,0,5,North,3,0,0,0,1,0,2,1,1,0
21788,0,5,South,3,0,0,0,0,0,2,1,1,0
28262,0,4,South,4,0,1,0,0,0,3,3,1,1
35250,1,2,Northern Ireland,0,0,0,0,0,0,0,0,0,0
26227,0,4,South,3,0,0,0,0,0,3,1,0,0
2499,0,2,Midlands,4,1,0,1,0,0,2,3,2,1
1543,1,4,Midlands,4,1,0,0,0,0,3,3,0,0
32537,1,5,Midlands,3,1,0,0,0,0,2,2,2,1
29029,1,3,Midlands,3,0,1,0,0,0,1,2,0,0
1117,0,4,Midlands,3,0,0,0,0,0,3,1,2,1
1164,0,5,Midlands,2,0,0,0,0,0,2,1,0,1
20968,1,4,Midlands,4,1,0,0,0,-1,1,3,0,0
44706,1,5,Midlands,3,0,0,0,1,0,1,1,1,1
4690,1,3,South,3,1,0,1,0,0,2,1,1,1
35022,1,3,North,4,1,1,0,0,0,2,2,2,1
11044,0,2,Midlands,2,-1,0,0,0,-1,0,1,3,0
26112,0,2,South,4,0,0,0,0,0,2,2,1,3
42496,1,5,South,2,0,0,0,0,0,1,1,2,1
17822,0,2,South,2,0,0,0,0,0,2,0,0,0
47734,1,1,South,3,0,0,0,0,0,1,2,2,0
39679,0,4,South,4,1,0,0,0,0,3,2,1,1
1037,0,4,Midlands,3,1,0,0,0,0,3,1,1,2
47456,1,1,South,3,0,0,0,1,0,1,2,1,0
49861,1,5,South,3,-1,0,0,-1,0,0,1,0,0
7627,1,2,Midlands,4,0,0,1,0,0,0,3,0,1
10887,0,3,Midlands,2,1,0,0,0,0,1,1,0,0
34687,0,5,North,3,1,1,0,0,0,0,1,0,1
35218,0,2,South,3,1,1,0,0,0,2,2,2,4
14453,1,6,North,3,0,0,0,0,0,2,0,0,0
7837,0,6,Midlands,3,0,0,1,0,0,2,1,0,2
24997,0,1,Midlands,3,-1,0,0,0,0,3,1,0,0
48508,1,4,South,3,0,0,0,1,0,2,1,2,1
32632,1,4,North,4,1,0,0,0,0,2,2,2,0
6502,1,3,North,3,0,0,1,0,0,1,2,0,1
1224,1,3,Midlands,4,-1,0,0,0,0,1,2,0,1
7911,1,5,North,1,0,0,1,0,0,1,0,0,0
16320,0,4,North,4,1,0,0,0,1,2,2,0,1
36532,1,4,Midlands,3,1,0,0,-1,0,3,2,0,1
9658,0,2,South,2,1,0,1,0,0,2,2,0,2
30921,0,1,North,3,0,1,0,0,0,2,3,2,1
49360,0,2,South,4,1,0,0,1,0,2,1,0,0
10583,1,4,North,3,1,0,0,0,0,1,1,1,0
41861,1,2,North,4,0,0,0,1,0,2,2,2,1
5317,1,5,North,4,1,0,1,0,0,1,1,0,0
20257,1,2,Midlands,4,0,0,0,0,1,1,3,0,1
13513,0,5,North,3,1,0,0,0,1,3,1,2,1
36840,0,2,South,2,1,0,0,1,0,3,2,2,0
5962,0,2,South,4,0,0,1,0,0,2,3,1,1
15102,1,5,Midlands,2,0,0,0,0,0,0,0,0,0
2061,0,1,South,2,1,0,-1,0,0,2,1,0,1
20974,1,3,North,3,0,0,0,0,0,1,2,0,1
24399,0,2,North,3,0,0,0,0,0,3,1,0,1
4307,0,1,South,3,0,0,-1,0,0,2,2,0,0
26745,1,4,North,3,0,1,0,0,0,2,1,0,1
29246,1,2,North,3,0,0,0,0,0,2,2,1,1
27907,0,3,Midlands,4,1,0,0,0,0,2,2,1,1
32895,0,3,South,4,1,0,0,0,0,3,2,1,1
27429,0,5,North,3,0,0,0,0,0,1,2,0,1
7949,0,4,North,3,1,0,1,0,0,2,2,1,1
40520,0,5,South,3,-1,0,0,0,0,2,1,0,1
9261,1,4,North,3,1,0,1,0,0,2,0,2,1
17073,0,3,North,4,0,0,0,0,1,3,2,0,1
35791,0,3,South,4,1,1,0,0,0,2,2,3,6
27751,0,2,South,4,-1,0,0,0,0,3,2,0,1
18566,0,2,South,4,0,0,0,0,0,3,2,2,3
43275,1,3,North,3,0,0,0,1,0,2,2,1,2
7680,0,7,North,3,0,0,1,0,0,2,1,1,1
1044,0,4,Midlands,3,0,0,0,0,0,2,1,0,1
13360,0,3,Midlands,4,-1,0,0,0,0,0,2,1,0
41276,1,1,Midlands,3,0,0,0,1,0,2,2,1,1
14346,1,6,South,3,1,0,0,0,1,0,1,1,1
14044,0,4,North,2,0,0,0,0,1,3,1,0,1
47021,0,4,North,3,0,0,0,-1,0,3,2,0,1
26223,1,5,Midlands,4,0,1,0,0,0,2,3,1,1
8497,1,4,South,3,0,0,1,0,0,3,2,0,1
17511,1,5,North,3,1,0,0,0,1,2,2,0,1
18866,0,5,Midlands,3,1,0,0,0,1,2,2,0,1
22648,0,3,South,3,0,0,0,0,0,2,2,0,0
18903,0,4,Midlands,3,0,0,0,0,1,0,3,0,1
34733,0,2,North,3,0,0,0,0,0,3,1,2,1
28901,0,5,South,3,0,0,0,0,0,2,1,1,1
35440,0,4,North,0,0,0,0,0,0,0,0,0,0
16170,1,2,South,3,1,0,0,0,1,2,2,2,1
41673,0,5,South,2,0,0,0,0,0,1,0,0,1
5295,0,5,North,3,1,0,0,0,0,2,2,1,2
48728,1,3,North,3,0,0,0,1,0,2,2,1,1
41817,1,6,Midlands,4,0,0,0,1,0,2,2,0,1
1484,1,4,North,4,0,0,0,0,0,1,1,1,1
32865,0,5,Midlands,2,1,0,0,0,0,2,1,0,2
30535,1,1,North,3,0,0,0,0,0,1,2,0,3
47546,0,1,North,4,1,0,0,0,0,3,2,0,4
46412,0,5,North,3,0,0,0,1,0,2,0,0,2
32468,1,4,South,2,1,0,0,0,0,2,1,0,1
15100,1,5,South,2,1,0,0,0,1,2,2,1,0
28246,0,2,North,3,1,1,0,0,0,2,2,2,2
46487,1,5,North,4,0,0,0,1,0,2,3,3,1
37806,1,3,North,3,1,0,0,0,0,2,2,0,0
28539,0,4,Midlands,3,0,0,0,0,0,2,1,0,0
14049,1,4,Midlands,3,0,0,0,0,1,2,2,0,0
45095,1,1,South,4,0,0,0,1,0,1,2,0,1
38349,0,3,Midlands,3,-1,0,0,-1,0,2,2,1,1
50067,1,5,North,3,-1,0,0,1,0,2,2,1,0
29385,0,4,South,1,0,1,0,0,0,2,0,0,0
27169,1,4,North,2,0,0,0,0,0,2,2,0,0
14116,0,2,South,4,0,0,0,0,1,3,2,0,2
9394,0,3,Midlands,3,1,0,1,0,0,1,2,0,2
1424,1,5,Midlands,0,-1,0,0,0,0,2,0,2,1
48803,1,5,Midlands,3,-1,0,0,0,0,1,1,0,0
48593,1,4,Northern Ireland,3,1,0,0,1,0,2,2,2,1
10428,1,1,South,3,0,0,0,0,0,2,2,2,1
16666,0,7,Midlands,3,0,0,0,0,-1,0,1,0,0
19008,1,3,Midlands,4,0,0,0,0,0,0,2,2,1
47199,1,2,South,3,0,0,0,1,0,2,2,2,1
34317,1,5,Midlands,3,0,0,0,0,0,2,2,2,0
32156,0,5,North,4,0,0,0,0,0,2,0,0,1
7207,0,5,South,2,0,0,-1,0,0,2,0,0,0
27030,0,5,South,2,0,0,0,0,0,1,0,0,5
21211,1,3,Midlands,3,0,0,0,0,1,0,2,0,0
13951,1,1,North,2,0,0,0,0,1,2,2,2,2
38893,1,5,North,2,1,0,0,0,0,2,1,0,2
3440,0,3,North,3,-1,0,1,0,0,2,1,2,1
648,1,4,North,2,0,0,0,0,0,1,1,1,1
28563,1,6,North,3,-1,-1,0,0,0,0,1,0,0
33766,1,2,North,4,1,1,0,0,0,3,3,3,1
25522,0,7,South,3,0,1,0,0,0,2,0,1,0
14444,0,4,Midlands,3,0,0,0,0,1,3,1,1,1
36413,1,4,North,2,1,0,0,-1,0,3,2,1,2
6522,1,3,South,4,0,0,1,0,0,2,3,2,1
12066,0,4,North,2,-1,0,0,0,1,1,1,1,1
36008,1,2,Midlands,3,1,1,0,0,0,2,2,1,0
22010,1,2,North,4,1,0,0,0,0,0,1,0,2
42069,0,6,Midlands,1,0,0,0,0,0,1,1,0,0
39022,0,2,South,1,1,0,0,0,0,2,1,1,1
36971,0,3,North,4,1,0,0,1,0,3,0,0,0
28257,1,1,South,2,0,0,0,0,0,2,2,1,0
13099,0,5,South,2,0,0,0,0,1,2,1,1,1
42875,1,6,North,2,0,0,0,1,0,1,0,0,0
47678,0,1,South,2,0,0,0,1,0,2,1,1,0
38441,0,5,South,1,0,0,0,0,0,1,1,1,0
20804,1,2,South,4,1,0,0,0,1,0,3,0,1
23139,0,1,South,3,1,0,0,0,0,2,3,3,0
49696,1,3,North,4,-1,0,0,0,0,2,3,1,1
42041,0,3,Midlands,3,0,0,0,0,0,2,1,2,0
27367,1,3,Midlands,3,0,0,0,0,0,2,2,1,3
24802,1,4,South,3,1,0,0,0,0,2,2,2,1
31752,1,4,South,4,-1,-1,0,0,0,3,3,0,1
16515,0,2,South,0,0,0,0,0,0,1,0,2,0
31799,1,4,Midlands,3,1,1,0,0,0,2,2,0,3
5281,0,2,Midlands,4,0,0,0,0,0,1,2,0,0
43103,1,5,North,2,0,0,0,0,0,3,1,0,1
22591,1,5,Midlands,3,0,0,0,0,0,2,3,0,0
33613,0,2,North,4,-1,-1,0,0,0,2,1,0,2
12497,1,6,Midlands,2,1,0,0,0,1,2,2,1,1
12282,0,3,Midlands,3,1,0,0,0,1,3,1,2,0
27611,1,3,North,3,0,1,0,0,0,3,2,0,1
6816,1,3,South,2,1,0,1,0,0,2,1,0,0
12028,0,2,South,3,0,0,0,0,1,3,2,0,1
18219,1,2,Midlands,4,1,0,0,0,1,3,3,3,0
41087,1,6,Midlands,2,0,0,0,0,0,1,0,1,0
10511,0,2,North,4,1,0,0,0,0,2,2,1,2
4881,0,1,South,4,0,0,0,0,0,0,2,0,0
11554,1,2,Midlands,0,1,0,0,0,1,0,0,0,0
20555,0,2,Midlands,3,1,0,0,0,0,1,0,1,0
50735,0,4,North,3,0,0,0,0,0,1,1,1,0
4006,1,4,Northern Ireland,3,1,0,0,0,0,2,2,2,1
8498,0,4,South,2,0,0,1,0,0,0,0,0,0
17855,1,4,North,3,0,0,0,0,0,2,1,1,0
31492,1,3,South,4,-1,1,0,0,0,0,3,1,2
6868,1,4,North,3,1,0,1,0,0,1,2,0,1
27991,1,2,Midlands,4,0,0,0,0,0,0,2,2,1
3108,0,2,Midlands,1,1,0,0,0,0,1,1,1,0
25761,1,2,Midlands,3,0,1,0,0,0,2,1,1,0
16058,0,4,Northern Ireland,4,0,0,0,0,-1,0,2,0,1
35332,1,1,South,3,0,0,0,0,0,0,2,0,4
11306,0,2,Midlands,3,1,0,0,0,1,2,1,2,1
14703,0,5,Midlands,2,0,0,0,0,1,2,0,1,0
38650,1,1,South,3,-1,0,0,0,0,0,0,0,0
31277,0,4,North,4,0,0,0,0,0,2,2,1,1
16897,0,3,Midlands,2,0,0,0,0,1,1,0,0,2
33692,1,2,North,4,1,0,0,0,0,3,3,3,0
4844,0,6,Midlands,3,-1,0,0,0,0,2,1,0,0
3142,1,3,North,3,1,0,-1,0,0,2,2,0,1
1977,0,2,South,2,1,0,1,0,0,3,1,0,1
26577,1,4,South,4,0,1,0,0,0,2,2,0,2
40700,1,4,North,3,0,0,0,0,0,0,1,0,1
28649,0,4,South,3,-1,0,0,0,0,1,1,0,1
7252,0,4,North,2,0,0,1,0,0,2,1,2,1
32293,0,1,South,3,1,0,0,0,0,3,2,2,1
4878,0,5,North,2,1,0,1,0,0,2,1,1,1
6067,1,1,Midlands,4,0,0,1,0,0,2,2,2,1
43418,1,6,North,0,0,0,0,0,0,0,0,0,0
45521,1,6,Midlands,3,0,0,0,0,0,0,0,0,0
45290,0,5,North,4,0,0,0,1,0,2,1,0,3
47773,1,2,South,4,0,0,0,0,0,2,2,1,1
26827,1,6,Midlands,3,0,0,0,0,0,1,1,0,1
34460,0,4,Midlands,2,0,0,0,0,0,1,1,1,0
42535,1,4,North,4,0,0,0,0,0,0,1,0,2
28267,0,4,North,1,0,1,0,0,0,2,2,2,1
27077,1,5,South,4,0,1,0,0,0,2,2,1,1
26526,1,1,South,1,0,0,0,0,0,0,0,0,0
39314,1,3,South,2,-1,0,0,0,0,0,1,1,0
38397,1,7,South,3,1,0,0,0,0,2,2,2,0
35089,1,2,Midlands,4,1,0,0,0,0,2,1,1,2
3544,0,4,North,3,0,0,0,0,0,2,1,1,1
43408,0,1,Midlands,4,0,0,0,0,0,1,1,2,3
37702,0,2,South,4,-1,0,0,1,0,2,2,1,1
24947,1,3,North,4,0,0,0,0,0,3,3,3,1
35840,0,5,South,3,1,1,0,0,0,0,1,0,0
13576,1,3,North,2,1,0,0,0,0,3,1,1,2
16062,0,1,Midlands,3,1,0,0,0,1,1,2,2,1
41736,0,5,North,3,0,0,0,0,0,2,1,1,2
10137,0,5,North,3,0,0,1,0,0,2,2,0,2
15753,1,2,South,3,0,0,0,0,1,2,2,0,2
38552,1,7,South,2,1,0,0,0,0,1,2,0,1
37365,1,5,North,2,-1,0,0,1,0,1,0,0,1
5550,1,3,South,3,1,0,0,0,0,2,2,0,2
33876,1,3,Midlands,4,0,0,0,0,0,1,1,1,1
18389,1,5,Midlands,2,0,0,0,0,0,2,2,2,1
33310,0,7,Midlands,4,1,0,0,0,0,2,2,1,2
39549,1,4,North,4,-1,0,0,0,0,0,3,2,1
11511,0,1,South,4,-1,0,0,0,1,3,3,1,0
12981,0,6,Midlands,1,1,0,0,0,-1,2,1,1,1
48405,1,5,North,2,1,0,0,0,0,2,0,0,2
45070,0,5,South,3,0,0,0,1,0,2,2,1,1
21181,1,3,North,4,0,0,0,0,1,2,1,1,1
28482,1,2,North,4,0,0,0,0,0,1,1,0,1
